0,1,2,3,4,5,6
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:55
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:55
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:56
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:56
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:56
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:56
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:56
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:56
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:56
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:56
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:56
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:56
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:56
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:56
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:56
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:56
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:57
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:57
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:57
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:57
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:57
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:57
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:57
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:57
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:57
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:57
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:57
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:57
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:57
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:58
